Team ID , Team  , Region , Country , Track , Section , Size , Status , Year,Wiki,Medal,Award,Name,Parts
1958,Nanjing-China,Asia,China,Energy,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:Nanjing-China,gold medal,Best Energy Project;Nominated for Best Energy Project;Nominated for Best Poster,HydroMagic,BBa_K1958001;BBa_K1958002
1894,Nanjing_NFLS,Asia,China,High School,High_school,20,Accepted,2016,http://2016.igem.org/Team:Nanjing_NFLS,silver medal,,-- Not provided yet --,BBa_K1894000;BBa_K1894001
2088,NAU-CHINA,Asia,China,Environment,Undergrad,21,Accepted,2016,http://2016.igem.org/Team:NAU-CHINA,gold medal,,SpringHealer,BBa_K2088000;BBa_K2088001;BBa_K2088002;BBa_K2088003;BBa_K2088004;BBa_K2088005;BBa_K2088007;BBa_K2088008;BBa_K2088009;BBa_K2088010;BBa_K2088011;BBa_K2088012;BBa_K2088013;BBa_K2088014;BBa_K2088015;BBa_K2088016;BBa_K2088017;J23100+B0034+BBa_K2088005;BBa_K2088018;BBa_K2088612;BBa_K2088616;BBa_K2088666;BBa_K2088668;BBa_K2088669;BBa_K2088670;BBa_K2088671;BBa_K2088689;BBa_K2088690;BBa_K2088691;BBa_K2088692
2142,NAWI-Graz,Europe,Austria,New Application,Overgrad,10,Accepted,2016,http://2016.igem.org/Team:NAWI-Graz,bronze medal,,The Last Colinator,BBa_K2142001;BBa_K2142003;BBa_K2142004;BBa_K2142006
1920,NCKU_Tainan,Asia,Taiwan,Diagnostics,Undergrad,25,Accepted,2016,http://2016.igem.org/Team:NCKU_Tainan,gold medal,Nominated for Best Diagnostics Project;Nominated for Best Presentation,U-KNOW: A PREVENTION OF DEATH FROM A BETTER DIABETES MANAGEMENT,BBa_K1920000;BBa_K1920002;BBa_K1920003;BBa_K1920004;BBa_K1920005;BBa_K1920007;BBa_K1920008
2046,NCL_India,Asia,India,,Unspecified,1,Withdrawn,2016,http://2016.igem.org/Team:NCL_India,gold medal,Best Applied Design;Best Part Collection;Best Presentation;Nominated for Best Applied Design;Nominated for Best Environment Project;Nominated for Best Model;Nominated for Best New Basic Part;Nominated for Best New Composite Part;Nominated for Best Part Collection;Nominated for Best Presentation;Nominated for Best Wiki,-- Not provided yet --,
1974,NCTU_Formosa,Asia,Taiwan,Environment,Undergrad,25,Accepted,2016,http://2016.igem.org/Team:NCTU_Formosa,gold medal,Best Applied Design;Best Part Collection;Best Presentation;Nominated for Best Applied Design;Nominated for Best Environment Project;Nominated for Best Model;Nominated for Best New Basic Part;Nominated for Best New Composite Part;Nominated for Best Part Collection;Nominated for Best Presentation;Nominated for Best Wiki,PANTIDE- A new agricultural system that eliminates targeted pests ,
1947,NEFU_China,Asia,China,Foundational Advance,Undergrad,24,Accepted,2016,http://2016.igem.org/Team:NEFU_China,silver medal,,Magnetosome: a new efficient and handy tool for protein purification,BBa_K1947000;BBa_K1947001;BBa_K1947002;BBa_K1947003;BBa_K1947016;BBa_K1947023;BBa_K1947025
1982,NEU-China,Asia,China,New Application,Overgrad,15,Accepted,2016,http://2016.igem.org/Team:NEU-China,gold medal,Nominated for Best New Basic Part- Overgrad,ITS COLOUR: A Light-inducible CRISPR/Cas9-mediated gene expression activation system in E. Coli and Yeast,BBa_K1982000;BBa_K1982001;BBa_K1982002;BBa_K1982003;BBa_K1982004;BBa_K1982005;BBa_K1982006;BBa_K1982007;BBa_K1982008;BBa_K1982009;BBa_K1982010;BBa_K1982011;BBa_K1982012
1895,Newcastle,Europe,United Kingdom,Foundational Advance,Undergrad,15,Accepted,2016,http://2016.igem.org/Team:Newcastle,bronze medal,Nominated for Best Hardware,Culture Shock: Building Biological Analogues of Electronic Devices,BBa_K1895000;BBa_K1895001;BBa_K1895002;BBa_K1895003;BBa_K1895004;BBa_K1895005;BBa_K1895006;BBa_K1895007;BBa_K1895995;BBa_K1895996;BBa_K1895997;BBa_K1895998;BBa_K1895999
1942,NJU-China,Asia,China,Therapeutics,Undergrad,19,Accepted,2016,http://2016.igem.org/Team:NJU-China,gold medal,,Say goodbye to Mr. Tumor: targeted therapy for cancer based on siRNA-exosome drug system,BBa_K1942000;BBa_K1942002
1981,NKU_China,Asia,China,New Application,Undergrad,30,Accepted,2016,http://2016.igem.org/Team:NKU_China,gold medal,,AI-2 Controller: Collective Behavior Regulator,BBa_K1981001;BBa_K1981002;BBa_K1981003;BBa_K1981004;BBa_K1981005;BBa_K1981006;BBa_K1981007;BBa_K1981008;BBa_K1981101;BBa_K1981201;BBa_K1981202
2182,Northeastern,North America,United States,Energy,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:Northeastern,bronze medal,,Syn Bio Approaches to Improving Wastewater Treatment ,BBa_K2182000;BBa_K2182001;BBa_K2182002;BBa_K2182003;BBa_K2182004;RBS for BBa_K2182003
2108,NorthernBC,North America,Canada,Environment,Overgrad,13,Accepted,2016,http://2016.igem.org/Team:NorthernBC,,,Water Remediation: The extracellular sequestration of copper from aqueous environments. ,BBa_K2108000;BBa_K2108001
2019,Northwestern,North America,United States,Therapeutics,Undergrad,12,Accepted,2016,http://2016.igem.org/Team:Northwestern,silver medal,,CRIPSR Capsules: Engineering pathways for incorporating functional Cas9 protein into outer membrane vesicles,BBa_K2019001;BBa_K2019002;BBa_K2019003;BBa_K2019004;BBa_K2019005
1957,NRP-UEA-Norwich,Europe,United Kingdom,Energy,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:NRP-UEA-Norwich,silver medal,,Assessing the potential of reductive pathways in Shewanella oneidensis to convert electricity to diatomic hydrogen,BBa_K1957001;BBa_K1957002;BBa_K1957003;BBa_K1957004;BBa_K1957005;BBa_K1957006;BBa_K1957007;BBa_K1957008;BBa_K1957009
2073,NTHU_Taiwan,Asia,Taiwan,Environment,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:NTHU_Taiwan,bronze medal,,PFC OUT!,BBa_K2073000;BBa_K2073001;BBa_K2073002;BBa_K2073003;BBa_K2073004;BBa_K2073005;BBa_K2073006;BBa_K2073007;BBa_K2073008;BBa_K2073009;BBa_K2073010;BBa_K2073011;BBa_K2073012;BBa_K2073013
1970,NTNU_Trondheim,Europe,Norway,Foundational Advance,Overgrad,9,Accepted,2016,http://2016.igem.org/Team:NTNU_Trondheim,bronze medal,,Implementing biological XOR gates using DNA ribozymes,BBa_K1970000;BBa_K1970001;BBa_K1970002;BBa_K1970003;BBa_K1970004
2130,NTU-Singapore,Asia,Singapore,Measurement,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:NTU-Singapore,gold medal,Best Measurement Project;Best Wiki- Overgrad;Nominated for Best Measurement Project;Nominated for Best New Basic Part- Overgrad;Nominated for Best Wiki- Overgrad,Improving the CRISPR/Cas9 Tool Kit: Editing and Regulating,BBa_K2130000;BBa_K2130001;BBa_K2130002;BBa_K2130003;BBa_K2130004;BBa_K2130005;BBa_K2130006;BBa_K2130007;BBa_K2130008;BBa_K2130009;BBa_K2130010;BBa_K2130012;BBa_K2130013;BBa_K2130014
1997,NUDT_CHINA,Asia,China,New Application,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:NUDT_CHINA,gold medal,Nominated for Best New Application Project;Nominated for Best New Composite Part;Nominated for Best Part Collection,Development of a novel tube-based rapid blood-microRNA detection system with CRISPR-Cas9,BBa_K1997000;BBa_K1997001;BBa_K1997002;BBa_K1997003;BBa_K1997004;BBa_K1997005;BBa_K1997006;BBa_K1997007;BBa_K1997008;BBa_K1997009;BBa_K1997010;BBa_K1997012;BBa_K1997013;BBa_K1997015;BBa_K1997016;BBa_K1997017;BBa_K1997018;BBa_K1997019;BBa_K1997020;BBa_K1997021;BBa_K1997022;BBa_K1997023;BBa_K1997024;BBa_K1997025
1897,NUS_Singapore,Asia,Singapore,Diagnostics,Undergrad,19,Accepted,2016,http://2016.igem.org/Team:NUS_Singapore,gold medal,Nominated for Best Diagnostics Project, RIOT; Regulated Invasive Organism Targeting system for delivery of biomolecules in vivo,BBa_K1897000;BBa_K1897001;BBa_K1897002;BBa_K1897003;BBa_K1897005;BBa_K1897006;BBa_K1897007;BBa_K1897008;BBa_K1897009;BBa_K1897010;BBa_K1897011;BBa_K1897012;BBa_K1897013;BBa_K1897014;BBa_K1897015;BBa_K1897016;BBa_K1897017;BBa_K1897018;BBa_K1897019;BBa_K1897020;BBa_K1897021;BBa_K1897022;BBa_K1897023;BBa_K1897024;BBa_K1897025;BBa_K1897026;BBa_K1897027;BBa_K1897028;BBa_K1897029;BBa_K1897030;BBa_K1897031;BBa_K1897032;BBa_K1897033;BBa_K1897034;BBa_K1897035;BBa_K1897036;BBa_K1897037;BBa_K1897038;BBa_K1897039
2155,NWPU,Asia,China,Environment,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:NWPU,bronze medal,,Blue Leaf,BBa_K2155001;BBa_K2155002;BBa_K2155003;BBa_K2155004;BBa_K2155005;BBa_K2155006;BBa_K2155007;BBa_K2155008;BBa_K2155009;BBa_K2155010;BBa_K2155011;BBa_K2155012;BBa_K2155013;BBa_K2155500
2040,NYMU-Taipei,Asia,Taiwan,Environment,Overgrad,33,Accepted,2016,http://2016.igem.org/Team:NYMU-Taipei,gold medal,,IOS-i-GEM,BBa_K2040100;BBa_K2040101;BBa_K2040102;BBa_K2040119;BBa_K2040120;BBa_K2040122;BBa_K2040200;BBa_K2040400
2122,NYU-AD,Asia,United Arab Emirates,Diagnostics,Undergrad,14,Accepted,2016,http://2016.igem.org/Team:NYU-AD,silver medal,,Prokary-eat: A consumer-focused way of detecting Shiga-like toxin,BBa_K2122100;BBa_K2122150;BBa_K2122151;BBa_K2122200
1910,OLS_Canmore,North America,Canada,High School,High_school,15,Accepted,2016,http://2016.igem.org/Team:OLS_Canmore,silver medal,Nominated for Best Applied Design- High_school;Nominated for Best Education & Public Engagement- High_school;Nominated for Best Integrated Human Practices- High_school;Nominated for Best Poster- High_school;Nominated for Best Presentation- High_school,BreaKERs: Developing bacterial Keratinases for use in wastewater treatment and poultry industries ,
2047,OUC-China,Asia,China,Foundational Advance,Undergrad,26,Accepted,2016,http://2016.igem.org/Team:OUC-China,gold medal,,Cistrons Concerto,BBa_K2047001;BBa_K2047002;BBa_K2047003;BBa_K2047004;BBa_K2047005;BBa_K2047006;BBa_K2047007;BBa_K2047008;BBa_K2047009;BBa_K2047010;BBa_K2047011;BBa_K2047012;BBa_K2047013;BBa_K2047101;BBa_K2047102;BBa_K2047103;BBa_K2047104;BBa_K2047105;BBa_K2047106;BBa_K2047107;BBa_K2047108;BBa_K2047111;BBa_K2047201;BBa_K2047222;BBa_K2047333;BBa_K2047666
1980,Oxford,Europe,United Kingdom,Therapeutics,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:Oxford,gold medal,Nominated for Best Education & Public Engagement;Nominated for Best Presentation;Nominated for Best Therapeutics Project;Nominated for Best Wiki,Cure for Cu: Probiotic copper-chelating bacteria as a treatment for Wilsons disease,BBa_K1980000;BBa_K1980001;BBa_K1980002;BBa_K1980003;BBa_K1980004;BBa_K1980005;BBa_K1980006;BBa_K1980007;BBa_K1980008;BBa_K1980009;BBa_K1980010;BBa_K1980011
2043,Paris_Bettencourt,Europe,France,Manufacturing,Overgrad,15,Accepted,2016,http://2016.igem.org/Team:Paris_Bettencourt,gold medal,Best Integrated Human Practices- Overgrad;Nominated for Best Applied Design- Overgrad;Nominated for Best Integrated Human Practices- Overgrad,Frank&Stain;: Enzymetic alternatives to perchloroethylene for stain removal from fabrics,BBa_K2043002;BBa_K2043003;BBa_K2043004;BBa_K2043005;BBa_K2043006;BBa_K2043007;BBa_K2043008;BBa_K2043009;BBa_K2043010;BBa_K2043011;BBa_K2043012;BBa_K2043013;BBa_K2043014;BBa_K2043015;BBa_K2043016;BBa_K2043017
2039,Paris_Saclay,Europe,France,Foundational Advance,Overgrad,27,Accepted,2016,http://2016.igem.org/Team:Paris_Saclay,bronze medal,,iJ'aime - Get DNA Closer,BBa_K2039000;BBa_K2039001;BBa_K2039002;BBa_K2039003;BBa_K2039004;BBa_K2039005;BBa_K2039006;BBa_K2039007
2053,Pasteur_Paris,Europe,France,Diagnostics,Overgrad,24,Accepted,2016,http://2016.igem.org/Team:Pasteur_Paris,gold medal,Best Applied Design- Overgrad;Best Diagnostics Project- Overgrad;Best Entrepreneurship- Overgrad;Nominated for Best Applied Design- Overgrad;Nominated for Best Diagnostics Project- Overgrad;Nominated for Best Entrepreneurship- Overgrad;Nominated for Best Presentation- Overgrad;Nominated for Finalist- Overgrad,Mos(kit)o : A biofabricated arboviral detection system,BBa_K2053000;BBa_K2053002
1989,Peking,Asia,China,Environment,Undergrad,19,Accepted,2016,http://2016.igem.org/Team:Peking,gold medal,Best Environment Project;Nominated for Best Environment Project;Nominated for Best New Basic Part;Nominated for Finalist,Uranium Reaper,BBa_K1989000;BBa_K1989001;BBa_K1989002;BBa_K1989003;BBa_K1989004;BBa_K1989005;BBa_K1989006;BBa_K1989008;BBa_K1989009;BBa_K1989010;BBa_K1989011;BBa_K1989012;BBa_K1989013;BBa_K1989014;BBa_K1989015;BBa_K1989016;BBa_K1989017;BBa_K1989018;BBa_K1989019;BBa_K1989020;BBa_K1989021;BBa_K1989022;BBa_K1989023;BBa_K1989024;BBa_K1989025;BBa_K1989026;BBa_K1989027;BBa_K1989028;BBa_K1989029;BBa_K1989030;BBa_K1989031;BBa_K1989032;BBa_K1989033;BBa_K1989034;BBa_K1989035;BBa_K1989036;BBa_K1989037;BBa_K1989038;BBa_K1989039;BBa_K1989040;BBa_K1989041;BBa_K1989042;BBa_K1989043;BBa_K1989044;BBa_K1989045;BBa_K1989046;BBa_K1989047;BBa_K1989048;BBa_K1989049;BBa_K1989050;BBa_K1989051;BBa_K1989052;BBa_K1989053;BBa_K1989054
2056,Peshawar,Asia,Pakistan,Environment,Undergrad,15,Accepted,2016,http://2016.igem.org/Team:Peshawar,bronze medal,,Biosensor for detecting levels of CO and NOx in vehicle emissions,BBa_K2056000;BBa_K2056001;BBa_K2056002;BBa_K2056003;BBa_K2056004;BBa_K2056005;BBa_K2056006
2084,Pittsburgh,North America,United States,Environment,Undergrad,11,Accepted,2016,http://2016.igem.org/Team:Pittsburgh,gold medal,Nominated for Best Environment Project,Hot Metal Switch: Synthetic ,BBa_K2084000;BBa_K2084001;BBa_K2084002;BBa_K2084003;BBa_K2084004;BBa_K2084005;BBa_K2084006;BBa_K2084007;BBa_K2084008;BBa_K2084009
2037,Pretoria_UP,Africa,South Africa,Energy,Undergrad,17,Accepted,2016,http://2016.igem.org/Team:Pretoria_UP,silver medal,,WattsAptamer: Synthetic DNA aptamers for thylakoid tethering in photo-bioelectrochemical cells,BBa_K2037000;BBa_K2037001;BBa_K2037002;BBa_K2037003;BBa_K2037004;BBa_K2037005;BBa_K2037006;BBa_K2037007;BBa_K2037008;BBa_K2037009;BBa_K2037010;BBa_K2037012;BBa_K2037013;BBa_K2037014;BBa_K2037015;BBa_K2037016;BBa_K2037017
1986,Pumas_Mexico,Latin America,Mexico,Energy,Undergrad,21,Accepted,2016,http://2016.igem.org/Team:Pumas_Mexico,bronze medal,,Synerg-G,BBa_K1986002;BBa_K1986003
1988,Purdue,North America,United States,Environment,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:Purdue,silver medal,,Engineering E. coli for phosphate bioremediation with genes from polyphosphate-accumulating organism Microlunatus phosphovorus,BBa_K1988000;BBa_K1988001;BBa_K1988002;BBa_K1988003;BBa_K1988004;BBa_K1988005;BBa_K1988006;BBa_K1988007;BBa_K1988008;BBa_K1988009;BBa_K1988010;BBa_K1988011;BBa_K1988012;BBa_K1988013;BBa_K1988014;BBa_K1988015;BBa_K1988016;BBa_K1988017;BBa_K1988018;BBa_K1988019
2064,Queens_Canada,North America,Canada,Foundational Advance,Undergrad,15,Accepted,2016,http://2016.igem.org/Team:Queens_Canada,bronze medal,,Pharming The Blues,BBa_K2064001;BBa_K2064002;BBa_K2064003
2077,RHIT,North America,United States,Manufacturing,Undergrad,11,Accepted,2016,http://2016.igem.org/Team:RHIT,bronze medal,,Mito Morphin Power Yeast: Controlling Translation in Yeast Mitochondria,BBa_K2077000;BBa_K2077001;BBa_K2077002
1878,Rice,North America,United States,Diagnostics,Undergrad,21,Accepted,2016,http://2016.igem.org/Team:Rice,silver medal,,Detection of Inflammation and Cancer Biomarkers Using Photoacoustic Imaging,BBa_K1878000;BBa_K1878001;BBa_K1878002;BBa_K1878003;BBa_K1878004;BBa_K1878005;BBa_K1878006;BBa_K1878007;BBa_K1878008;BBa_K1878009
2031,Richard_Montgomery,North America,United States,,Unspecified,1,Withdrawn,2016,http://2016.igem.org/Team:Richard_Montgomery,,,-- Not provided yet --,
2126,Rock_Ridge_Virginia,North America,United States,,High_school,1,Withdrawn,2016,http://2016.igem.org/Team:Rock_Ridge_Virginia,,,-- Not provided yet --,
2101,Ryerson_Toronto,North America,Canada,Manufacturing,Undergrad,10,Accepted,2016,http://2016.igem.org/Team:Ryerson_Toronto,,,Cyanobacteria as a Platform for Dye Production,BBa_K2101000
2115,Saint_Rose_School_A,Latin America,Chile,High School,High_school,7,Accepted,2016,http://2016.igem.org/Team:Saint_Rose_School_A,,,The CoTracker,BBa_K2115000;BBa_K2115002;BBa_K2115004;BBa_K2115005
2119,Saint_Rose_School_B,Latin America,Chile,High School,High_school,9,Accepted,2016,http://2016.igem.org/Team:Saint_Rose_School_B,,,|Bio-Lignin, a solution for the paper industry|,BBa_K2119131;BBa_K2119313
1959,SCAU-China,Asia,China,New Application,Undergrad,24,Accepted,2016,http://2016.igem.org/Team:SCAU-China,gold medal,Best Education & Public Engagement;Best New Application Project;Best Plant Synthetic Biology;Finalist;Nominated for Best Education & Public Engagement;Nominated for Best New Application Project;Nominated for Best Plant Synthetic Biology;Nominated for Finalist;Second Runner Up,aSTARice -- astaxanthin biosynthesis in rice endosperm,BBa_K1959000;BBa_K1959001;BBa_K1959002;BBa_K1959003
2143,SCSU-New_Haven,North America,United States,Diagnostics,Overgrad,11,Accepted,2016,http://2016.igem.org/Team:SCSU-New_Haven,bronze medal,,One Breath One Result : Detecting Tuberculosis using Volatile Organic Compounds,BBa_K2143000;BBa_K2143001
1919,SCU-China,Asia,China,New Application,Undergrad,26,Accepted,2016,http://2016.igem.org/Team:SCU-China,silver medal,,Look What They've Done To My Shoes!,BBa_K1919000;BBa_K1919001;BBa_K1919002;BBa_K1919003;BBa_K1919100;BBa_K1919101;BBa_K1919102;Mutant type cIts repressor of device BBa_K1919100;BBa_K1919200;BBa_K1919204;BBa_K1919205;BBa_K1919206;BBa_K1919214;BBa_K1919233;BBa_K1919300;BBa_K1919301;BBa_K1919302;BBa_K1919303;BBa_K1919304;BBa_K1919305;BBa_K1919400;BBa_K1919500
1972,SCUT-China_A,Asia,China,Environment,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:SCUT-China_A,gold medal,,Sulfur killer  An Engineering Bacteria Strain for Highly Effective Biodesulfurization,BBa_K1972000;BBa_K1972001;BBa_K1972002;BBa_K1972003;BBa_K1972004;BBa_K1972005;BBa_K1972006;BBa_K1972007;BBa_K1972008;BBa_K1972009;BBa_K1972010;BBa_K1972013;BBa_K1972014
2080,SCUT-China_B,Asia,China,Therapeutics,Undergrad,21,Accepted,2016,http://2016.igem.org/Team:SCUT-China_B,bronze medal,,Lung Cancer Targeted Killer： inducing  appotosis of lung cancer cells via tumor specific CRISPRi/a system,BBa_K2080000;BBa_K2080001;BBa_K2080002;BBa_K2080003;BBa_K2080004;BBa_K2080005;BBa_K2080006;BBa_K2080007;BBa_K2080008;BBa_K2080009;BBa_K2080010;BBa_K2080011;BBa_K2080012;BBa_K2080013;BBa_K2080014
1979,SDSZ_China,Asia,China,High School,High_school,13,Accepted,2016,http://2016.igem.org/Team:SDSZ_China,gold medal,,Penitector－Detecting Penicillin through Enzymatic Activity of PBP5,BBa_K1979000;BBa_K1979001;BBa_K1979003;BBa_K1979004;BBa_K1979005;BBa_K1979010;Promoter (BBa_J23101)+PBP5+T7 terminator
2018,SDU-Denmark,Europe,Denmark,Therapeutics,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:SDU-Denmark,gold medal,Best Wiki- Overgrad;Nominated for Best Education & Public Engagement- Overgrad;Nominated for Best Poster- Overgrad;Nominated for Best Presentation- Overgrad;Nominated for Best Wiki- Overgrad,Bacto-Aid,BBa_K2018000;BBa_K2018001;BBa_K2018002;BBa_K2018003;BBa_K2018004;BBa_K2018005;BBa_K2018006;BBa_K2018007;BBa_K2018008;BBa_K2018009;BBa_K2018010;BBa_K2018011;BBa_K2018012;BBa_K2018013;BBa_K2018014;BBa_K2018016;BBa_K2018018;BBa_K2018019;BBa_K2018020;BBa_K2018021;BBa_K2018022;BBa_K2018023;BBa_K2018024;BBa_K2018025;BBa_K2018026;BBa_K2018027;BBa_K2018028;BBa_K2018029;BBa_K2018030;BBa_K2018031;BBa_K2018032;BBa_K2018033;BBa_K2018034;BBa_K2018035;BBa_K2018036;BBa_K2018037;BBa_K2018038;BBa_K2018039;BBa_K2018040;BBa_K2018041;BBa_K2018042;BBa_K2018043;BBa_K2018044;BBa_K2018045;BBa_K2018046;BBa_K2018047;BBa_K2018048;BBa_K2018049;BBa_K2018050
2132,ShanghaitechChina,Asia,China,New Application,Undergrad,16,Accepted,2016,http://2016.igem.org/Team:ShanghaitechChina,gold medal,,Solar Hunter,BBa_K2132001;BBa_K2132003;BBa_K2132004;BBa_K2132005;BBa_K2132006;BBa_K2132007;BBa_K2132008;BBa_K2132100
2152,ShanghaiTechChina_B,Asia,China,Therapeutics,Undergrad,16,Accepted,2016,http://2016.igem.org/Team:ShanghaiTechChina_B,silver medal,, Gut Adventure of  Agent Gutrio,BBa_K2152000;BBa_K2152001;BBa_K2152002;BBa_K2152003;BBa_K2152004;BBa_K2152006
2016,Sheffield,Europe,United Kingdom,Diagnostics,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:Sheffield,gold medal,Nominated for Best Diagnostics Project,Iron & Blood: Using synthetic biology to develop a tool to diagnose bacterial infections,BBa_K2016000;BBa_K2016003;BBa_K2016004
1928,Shenzhen_SFLS,Asia,China,High School,High_school,28,Accepted,2016,http://2016.igem.org/Team:Shenzhen_SFLS,gold medal,,HCV Hunter: A Paper-based HCV Detection Method,BBa_K1928000;BBa_K1928001;BBa_K1928002;BBa_K1928003;BBa_K1928004;BBa_K1928005
1969,SJTU-BioX-Shanghai,Asia,China,Diagnostics,Undergrad,14,Accepted,2016,http://2016.igem.org/Team:SJTU-BioX-Shanghai,gold medal,,Real-time Yeast Biosensor for Early Diagnosis,BBa_K1969000;BBa_K1969001;BBa_K1969002;BBa_K1969003;BBa_K1969004;BBa_K1969005;BBa_K1969006;BBa_K1969007;BBa_K1969008;BBa_K1969009;BBa_K1969010;BBa_K1969011;BBa_K1969012;BBa_K1969013;BBa_K1969014;BBa_K1969015;BBa_K1969016;BBa_K1969017;BBa_K1969018;BBa_K1969019;BBa_K1969020;BBa_K1969021;BBa_K1969022;BBa_K1969023;BBa_K1969024
2162,SJTU-Software,Asia,China,Software,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:SJTU-Software,gold medal,,iMAPiGEMers' Management and Alliance Platform,
1965,Slovenia,Europe,Slovenia,Foundational Advance,Overgrad,23,Accepted,2016,http://2016.igem.org/Team:Slovenia,gold medal,Best Foundational Advance Project- Overgrad;Nominated for Best Foundational Advance Project- Overgrad;Nominated for Best New Basic Part- Overgrad;Nominated for Best Part Collection- Overgrad;Nominated for Finalist- Overgrad,Sonicell,BBa_K1965001;BBa_K1965007;BBa_K1965008;BBa_K1965009;BBa_K1965011;BBa_K1965012;BBa_K1965013;BBa_K1965016;BBa_K1965017;BBa_K1965018;BBa_K1965023;BBa_K1965024;BBa_K1965028;BBa_K1965029;BBa_K1965043;BBa_K1965044;BBa_K1965045;BBa_K1965046;BBa_K1965047;BBa_K1965048;BBa_K1965049;BBa_K1965050;BBa_K1965051
1892,SMS_Shenzhen,Asia,China,High School,High_school,18,Accepted,2016,http://2016.igem.org/Team:SMS_Shenzhen,silver medal,,iWound: Your personal health care taker,BBa_K1892000;BBa_K1892001;BBa_K1892002;BBa_K1892003;BBa_K1892004;BBa_K1892005
1948,SRM_Chennai,Asia,India,Diagnostics,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:SRM_Chennai,,,OncoTracers,
2027,Stanford-Brown,North America,United States,Manufacturing,Undergrad,19,Accepted,2016,http://2016.igem.org/Team:Stanford-Brown,gold medal,Best Measurement;Nominated for Best Manufacturing Project;Nominated for Best Measurement,Towards a Synthetic Bioballoon,BBa_K2027001;BBa_K2027002;BBa_K2027003;BBa_K2027004;BBa_K2027005;BBa_K2027006;BBa_K2027007;BBa_K2027008;BBa_K2027009;BBa_K2027010;BBa_K2027011;BBa_K2027012;BBa_K2027013;BBa_K2027014;BBa_K2027015;BBa_K2027016;BBa_K2027017;BBa_K2027018;BBa_K2027019;BBa_K2027020;BBa_K2027021;BBa_K2027022;BBa_K2027023;BBa_K2027024;BBa_K2027025;BBa_K2027026;BBa_K2027027;BBa_K2027028;BBa_K2027029;BBa_K2027030;BBa_K2027031;BBa_K2027032;BBa_K2027033;BBa_K2027034;BBa_K2027035;BBa_K2027036;BBa_K2027037;BBa_K2027038;BBa_K2027040;BBa_K2027041;BBa_K2027042;BBa_K2027043;BBa_K2027044;BBa_K2027045;BBa_K2027046;BBa_K2027047;BBa_K2027048;BBa_K2027049;BBa_K2027050;BBa_K2027051;BBa_K2027052;BBa_K2027053;BBa_K2027054;BBa_K2027055;BBa_K2027056;BBa_K2027057;BBa_K2027058;BBa_K2027059;BBa_K2027060;BBa_K2027061;BBa_K2027062;BBa_K2027063;BBa_K2027064;BBa_K2027065;BBa_K2027066;BBa_K2027067;BBa_K2027068;BBa_K2027069;BBa_K2027070;BBa_K2027073;BBa_K2027074;BBa_K2027075
2144,Stockholm,Europe,Sweden,Therapeutics,Overgrad,16,Accepted,2016,http://2016.igem.org/Team:Stockholm,gold medal,Nominated for Best Education & Public Engagement- Overgrad;Nominated for Best Presentation- Overgrad,SMITE - Spider silk Mediated Infection Treatment,BBa_K2144000;BBa_K2144001;BBa_K2144002;BBa_K2144003;BBa_K2144005;BBa_K2144006;BBa_K2144007;BBa_K2144008;BBa_K2144009;BBa_K2144010;BBa_K2144011;BBa_K2144012;BBa_K2144100;BBa_K2144101
1908,Stony_Brook,North America,United States,Diagnostics,Undergrad,32,Accepted,2016,http://2016.igem.org/Team:Stony_Brook,silver medal,,Engineering Yeast to Develop a Novel Detection Method for the Pancreatic Cancer Biomarker Glypican-1,BBa_K1908001;BBa_K1908002;BBa_K1908003;BBa_K1908004
2102,StuyGem,North America,United States,,High_school,1,Withdrawn,2016,http://2016.igem.org/Team:StuyGem,bronze medal,,-- Not provided yet --,
1943,SUSTech_Shenzhen,Asia,China,Foundational Advance,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:SUSTech_Shenzhen,silver medal,,Cearll's Secret,BBa_K1943000;BBa_K1943001;BBa_K1943002;BBa_K1943003;BBa_K1943004;BBa_K1943005;BBa_K1943006;BBa_K1943007;BBa_K1943008;BBa_K1943009;BBa_K1943010;BBa_K1943011;BBa_K1943012;BBa_K1943013;BBa_K1943014;BBa_K1943015;BBa_K1943016;BBa_K1943017;BBa_K1943018;BBa_K1943019;BBa_K1943020;BBa_K1943021;BBa_K1943022;BBa_K1943023;BBa_K1943024;BBa_K1943025;BBa_K1943026
